time,open,high,low,close,tick_volume,spread,real_volume
2024-06-07 14:00:00,1.08878,1.08916,1.08864,1.08895,609,15,0
2024-06-07 14:15:00,1.08894,1.08924,1.08886,1.0892,666,15,0
2024-06-07 14:30:00,1.0892,1.0896,1.08915,1.08955,687,15,0
2024-06-07 14:45:00,1.08955,1.0901,1.08954,1.08974,808,15,0
2024-06-07 15:00:00,1.08976,1.08986,1.08933,1.08938,865,15,0
2024-06-07 15:15:00,1.08936,1.08978,1.08921,1.08931,1074,15,0
2024-06-07 15:30:00,1.08931,1.08942,1.08279,1.08318,4421,15,0
2024-06-07 15:45:00,1.08318,1.0839,1.08231,1.08323,3043,15,0
2024-06-07 16:00:00,1.08323,1.08323,1.0820400000000001,1.08257,2476,15,0
2024-06-07 16:15:00,1.08258,1.08349,1.0824799999999999,1.08286,1869,15,0
2024-06-07 16:30:00,1.08282,1.08289,1.08218,1.08237,2031,15,0
2024-06-07 16:45:00,1.08236,1.08251,1.08169,1.08185,1571,15,0
2024-06-07 17:00:00,1.08186,1.0820400000000001,1.08127,1.08131,1705,15,0
2024-06-07 17:15:00,1.08132,1.08213,1.0812,1.08171,1403,15,0
2024-06-07 17:30:00,1.08172,1.0824799999999999,1.08137,1.08203,1429,15,0
2024-06-07 17:45:00,1.08202,1.08203,1.08095,1.08116,1665,15,0
2024-06-07 18:00:00,1.08116,1.08121,1.08068,1.08115,1398,15,0
2024-06-07 18:15:00,1.08115,1.08119,1.08048,1.08063,1255,15,0
2024-06-07 18:30:00,1.08063,1.08083,1.08033,1.08044,998,15,0
2024-06-07 18:45:00,1.08045,1.08086,1.08038,1.08062,755,15,0
2024-06-07 19:00:00,1.08062,1.08093,1.08056,1.08056,739,15,0
2024-06-07 19:15:00,1.08056,1.08103,1.08034,1.08101,740,15,0
2024-06-07 19:30:00,1.08102,1.08114,1.08059,1.08061,843,15,0
2024-06-07 19:45:00,1.08061,1.0806499999999999,1.08024,1.08043,637,15,0
2024-06-07 20:00:00,1.08042,1.08043,1.08007,1.08008,514,15,0
2024-06-07 20:15:00,1.0801,1.0802100000000001,1.08001,1.08011,583,15,0
2024-06-07 20:30:00,1.0801,1.08019,1.08001,1.08006,391,15,0
2024-06-07 20:45:00,1.08008,1.08053,1.08006,1.08042,512,15,0
2024-06-07 21:00:00,1.08042,1.08043,1.08002,1.08003,829,15,0
2024-06-07 21:15:00,1.08003,1.08038,1.07999,1.08036,703,15,0
2024-06-07 21:30:00,1.08037,1.08056,1.0801,1.08056,508,15,0
2024-06-07 21:45:00,1.08056,1.0806,1.0804,1.08048,534,15,0
2024-06-07 22:00:00,1.08048,1.08064,1.0801,1.0802,740,15,0
2024-06-07 22:15:00,1.08023,1.08041,1.07993,1.07995,706,15,0
2024-06-07 22:30:00,1.07994,1.08022,1.07994,1.08007,667,15,0
2024-06-07 22:45:00,1.0801,1.08016,1.07994,1.07995,587,15,0
2024-06-07 23:00:00,1.07995,1.08017,1.07984,1.08007,252,15,0
2024-06-07 23:15:00,1.08006,1.08026,1.07998,1.0802100000000001,160,25,0
2024-06-07 23:30:00,1.0802100000000001,1.08022,1.07984,1.07989,196,25,0
2024-06-07 23:45:00,1.0799,1.08007,1.07984,1.08001,205,25,0
2024-06-10 00:00:00,1.07691,1.07754,1.07617,1.07677,264,36,0
2024-06-10 00:15:00,1.07678,1.07718,1.07653,1.07718,135,35,0
2024-06-10 00:30:00,1.0772599999999999,1.07744,1.07678,1.07732,324,25,0
2024-06-10 00:45:00,1.07732,1.07745,1.07698,1.0771600000000001,219,37,0
2024-06-10 01:00:00,1.07711,1.07768,1.07652,1.07652,480,26,0
2024-06-10 01:15:00,1.07648,1.07695,1.07642,1.07694,227,15,0
2024-06-10 01:30:00,1.07697,1.07742,1.07697,1.07739,356,15,0
2024-06-10 01:45:00,1.07739,1.07768,1.07727,1.07768,275,15,0
2024-06-10 02:00:00,1.07767,1.0779,1.07762,1.07774,322,15,0
2024-06-10 02:15:00,1.07773,1.07778,1.07758,1.07768,264,15,0
2024-06-10 02:30:00,1.07767,1.07768,1.07749,1.0776,219,15,0
2024-06-10 02:45:00,1.07762,1.0778,1.07753,1.07779,185,15,0
2024-06-10 03:00:00,1.07779,1.07808,1.07766,1.07771,439,15,0
2024-06-10 03:15:00,1.07771,1.07782,1.0773,1.07742,433,15,0
2024-06-10 03:30:00,1.07741,1.07767,1.0774,1.07764,362,15,0
2024-06-10 03:45:00,1.07765,1.07775,1.07755,1.07769,461,15,0
2024-06-10 04:00:00,1.07769,1.07792,1.07756,1.07774,404,15,0
2024-06-10 04:15:00,1.07775,1.07786,1.0771600000000001,1.07718,379,15,0
2024-06-10 04:30:00,1.07718,1.07746,1.07713,1.07741,342,15,0
2024-06-10 04:45:00,1.07741,1.0775,1.0772,1.07739,363,15,0
2024-06-10 05:00:00,1.07738,1.07742,1.07708,1.0771600000000001,204,15,0
2024-06-10 05:15:00,1.07718,1.07732,1.07713,1.07719,184,15,0
2024-06-10 05:30:00,1.07718,1.07719,1.07678,1.07689,195,15,0
2024-06-10 05:45:00,1.07688,1.07697,1.07658,1.07667,266,15,0
2024-06-10 06:00:00,1.07668,1.07676,1.07648,1.07651,322,15,0
2024-06-10 06:15:00,1.0765,1.07659,1.07645,1.07651,288,15,0
2024-06-10 06:30:00,1.0765,1.07651,1.07633,1.0764,302,15,0
2024-06-10 06:45:00,1.07639,1.0764,1.07547,1.07547,505,15,0
2024-06-10 07:00:00,1.07547,1.0755,1.0754,1.07541,45,15,0
2024-06-10 07:15:00,1.07542,1.07544,1.07477,1.07479,574,15,0
2024-06-10 07:30:00,1.07479,1.07493,1.07472,1.07492,228,15,0
2024-06-10 07:45:00,1.07493,1.07537,1.07493,1.07535,883,15,0
2024-06-10 08:00:00,1.07534,1.0755,1.07475,1.07498,501,15,0
2024-06-10 08:15:00,1.0749900000000001,1.07513,1.07472,1.07497,361,15,0
2024-06-10 08:30:00,1.07497,1.07511,1.07472,1.07502,380,15,0
2024-06-10 08:45:00,1.07501,1.07544,1.07497,1.07522,475,15,0
2024-06-10 09:00:00,1.07517,1.07534,1.07487,1.07491,569,15,0
2024-06-10 09:15:00,1.0749,1.07538,1.0748199999999999,1.07538,698,15,0
2024-06-10 09:30:00,1.07539,1.07542,1.07507,1.07537,650,15,0
2024-06-10 09:45:00,1.07537,1.07537,1.0748199999999999,1.07492,327,15,0
2024-06-10 10:00:00,1.07495,1.0754299999999999,1.0749,1.0752,324,15,0
2024-06-10 10:15:00,1.07521,1.07613,1.07487,1.07602,1227,15,0
2024-06-10 10:30:00,1.07603,1.07633,1.0755,1.07586,1158,15,0
2024-06-10 10:45:00,1.07586,1.07656,1.07581,1.07637,1027,15,0
2024-06-10 11:00:00,1.07636,1.07673,1.07614,1.07628,963,15,0
2024-06-10 11:15:00,1.07628,1.07661,1.07608,1.07611,942,15,0
2024-06-10 11:30:00,1.07609,1.07617,1.07565,1.07593,837,15,0
2024-06-10 11:45:00,1.07592,1.07597,1.07541,1.07558,829,15,0
2024-06-10 12:00:00,1.07558,1.07569,1.07541,1.07544,851,15,0
2024-06-10 12:15:00,1.07545,1.07583,1.07498,1.075,814,15,0
2024-06-10 12:30:00,1.0749900000000001,1.07539,1.07495,1.07496,901,15,0
2024-06-10 12:45:00,1.07494,1.07496,1.07398,1.07423,848,15,0
2024-06-10 13:00:00,1.07424,1.07431,1.07371,1.07374,812,15,0
2024-06-10 13:15:00,1.07373,1.07399,1.07343,1.07348,717,15,0
2024-06-10 13:30:00,1.07347,1.07373,1.07318,1.07335,785,15,0
2024-06-10 13:45:00,1.07336,1.0737700000000001,1.07334,1.07361,700,15,0
2024-06-10 14:00:00,1.07361,1.07435,1.0735999999999999,1.07422,448,15,0
2024-06-10 14:15:00,1.0742099999999999,1.07478,1.0742099999999999,1.0745,605,15,0
2024-06-10 14:30:00,1.07451,1.07483,1.07439,1.0748199999999999,574,15,0
2024-06-10 14:45:00,1.07483,1.07539,1.07477,1.07528,627,15,0
2024-06-10 15:00:00,1.07532,1.07563,1.07514,1.07547,747,15,0
2024-06-10 15:15:00,1.07547,1.07596,1.07542,1.07564,853,15,0
2024-06-10 15:30:00,1.07564,1.07564,1.07501,1.07503,978,15,0
2024-06-10 15:45:00,1.07504,1.07509,1.07404,1.07406,984,15,0
2024-06-10 16:00:00,1.07405,1.07483,1.07393,1.07467,1035,15,0
2024-06-10 16:15:00,1.0747,1.0748199999999999,1.07392,1.07394,1207,15,0
2024-06-10 16:30:00,1.07395,1.07435,1.07366,1.0742099999999999,1461,15,0
2024-06-10 16:45:00,1.0742099999999999,1.07429,1.07363,1.07393,1076,15,0
2024-06-10 17:00:00,1.07394,1.07396,1.07342,1.07365,980,15,0
2024-06-10 17:15:00,1.07364,1.07391,1.0735,1.07374,813,15,0
2024-06-10 17:30:00,1.07373,1.07428,1.07352,1.07407,707,15,0
2024-06-10 17:45:00,1.07406,1.0744,1.07329,1.0733,1015,15,0
2024-06-10 18:00:00,1.07329,1.07391,1.07323,1.0737700000000001,1161,15,0
2024-06-10 18:15:00,1.07378,1.07437,1.07376,1.07416,918,15,0
2024-06-10 18:30:00,1.07417,1.07468,1.07403,1.07461,755,15,0
2024-06-10 18:45:00,1.07463,1.07494,1.07451,1.07492,544,15,0
2024-06-10 19:00:00,1.07493,1.07549,1.07493,1.07545,831,15,0
2024-06-10 19:15:00,1.07546,1.07579,1.07536,1.07565,772,15,0
2024-06-10 19:30:00,1.07566,1.07579,1.0755,1.07562,688,15,0
2024-06-10 19:45:00,1.07559,1.07559,1.07529,1.07533,583,15,0
2024-06-10 20:00:00,1.07532,1.07542,1.07504,1.07507,836,15,0
2024-06-10 20:15:00,1.07505,1.07582,1.07495,1.07573,765,15,0
2024-06-10 20:30:00,1.07574,1.07581,1.07563,1.07569,617,15,0
2024-06-10 20:45:00,1.0757,1.07595,1.07569,1.07585,930,15,0
2024-06-10 21:00:00,1.07585,1.07606,1.07576,1.07582,819,15,0
2024-06-10 21:15:00,1.07583,1.07584,1.07565,1.07573,539,15,0
2024-06-10 21:30:00,1.07572,1.0761,1.07558,1.07608,530,15,0
2024-06-10 21:45:00,1.07609,1.07616,1.07588,1.07608,494,15,0
2024-06-10 22:00:00,1.07609,1.07637,1.07602,1.07635,430,15,0
2024-06-10 22:15:00,1.07634,1.07648,1.07628,1.0763,652,15,0
2024-06-10 22:30:00,1.0763,1.07637,1.07623,1.07626,405,15,0
2024-06-10 22:45:00,1.07627,1.07628,1.07615,1.07621,493,15,0
2024-06-10 23:00:00,1.07623,1.07623,1.07601,1.0762,453,15,0
2024-06-10 23:15:00,1.07621,1.07627,1.07618,1.07622,218,25,0
2024-06-10 23:30:00,1.07623,1.07624,1.0762,1.07623,203,25,0
2024-06-10 23:45:00,1.07623,1.07651,1.07622,1.07637,243,25,0
2024-06-11 00:00:00,1.07637,1.07637,1.0757,1.07615,55,25,0
2024-06-11 00:15:00,1.07615,1.07638,1.07556,1.07618,155,29,0
2024-06-11 00:30:00,1.07614,1.07623,1.07608,1.07623,45,34,0
2024-06-11 00:45:00,1.07623,1.07642,1.07616,1.07639,125,28,0
2024-06-11 01:00:00,1.07639,1.07667,1.07637,1.07664,147,25,0
2024-06-11 01:15:00,1.0766499999999999,1.07668,1.07647,1.07647,80,16,0
2024-06-11 01:30:00,1.07645,1.07645,1.07638,1.07639,80,15,0
2024-06-11 01:45:00,1.07639,1.07648,1.07636,1.07645,92,15,0
2024-06-11 02:00:00,1.07644,1.07646,1.07628,1.0763,227,15,0
2024-06-11 02:15:00,1.07629,1.07635,1.07621,1.07626,221,15,0
2024-06-11 02:30:00,1.07625,1.07626,1.07618,1.0762,173,15,0
2024-06-11 02:45:00,1.07621,1.0763,1.07621,1.07625,215,15,0
2024-06-11 03:00:00,1.07625,1.07637,1.0760399999999999,1.07618,561,15,0
2024-06-11 03:15:00,1.0762,1.07637,1.07614,1.07615,389,15,0
2024-06-11 03:30:00,1.07615,1.07626,1.07608,1.07624,345,15,0
2024-06-11 03:45:00,1.07626,1.0764,1.07618,1.07628,390,15,0
2024-06-11 04:00:00,1.07628,1.07633,1.07614,1.07626,367,15,0
2024-06-11 04:15:00,1.07626,1.07639,1.07615,1.07638,371,15,0
2024-06-11 04:30:00,1.07636,1.07671,1.07623,1.0767,477,15,0
2024-06-11 04:45:00,1.07671,1.07674,1.07651,1.07659,303,15,0
2024-06-11 05:00:00,1.07659,1.07661,1.0764,1.07657,399,15,0
2024-06-11 05:15:00,1.07658,1.07675,1.07656,1.07667,226,15,0
2024-06-11 05:30:00,1.07667,1.07679,1.07662,1.0767,184,15,0
2024-06-11 05:45:00,1.0767,1.07672,1.07661,1.0767,243,15,0
2024-06-11 06:00:00,1.07669,1.07683,1.07667,1.07677,378,15,0
2024-06-11 06:15:00,1.07676,1.07679,1.07658,1.07664,327,15,0
2024-06-11 06:30:00,1.0766499999999999,1.07676,1.07658,1.07671,208,15,0
2024-06-11 06:45:00,1.0767,1.07682,1.0767,1.07677,143,15,0
2024-06-11 07:00:00,1.07677,1.07693,1.07669,1.07691,243,15,0
2024-06-11 07:15:00,1.07691,1.07698,1.07685,1.07688,272,15,0
2024-06-11 07:30:00,1.07689,1.07691,1.07683,1.07684,242,15,0
2024-06-11 07:45:00,1.07683,1.07684,1.07671,1.07676,172,15,0
2024-06-11 08:00:00,1.07675,1.07691,1.07673,1.07685,346,15,0
2024-06-11 08:15:00,1.07686,1.07688,1.07672,1.07674,204,15,0
2024-06-11 08:30:00,1.07673,1.07682,1.07662,1.07681,230,15,0
2024-06-11 08:45:00,1.07682,1.07686,1.07634,1.07649,496,15,0
2024-06-11 09:00:00,1.07648,1.077,1.07647,1.07677,757,15,0
2024-06-11 09:15:00,1.07678,1.07699,1.07674,1.07699,602,15,0
2024-06-11 09:30:00,1.07698,1.07706,1.07666,1.0769,658,15,0
2024-06-11 09:45:00,1.0769,1.07727,1.07672,1.07673,635,15,0
2024-06-11 10:00:00,1.07672,1.07686,1.07621,1.07628,1337,15,0
2024-06-11 10:15:00,1.07628,1.07651,1.07603,1.0762,971,15,0
2024-06-11 10:30:00,1.07621,1.0768,1.07618,1.07671,852,15,0
2024-06-11 10:45:00,1.0767,1.07674,1.07621,1.07632,898,15,0
2024-06-11 11:00:00,1.07631,1.07637,1.07602,1.07613,976,15,0
2024-06-11 11:15:00,1.07614,1.0762,1.07563,1.07579,911,15,0
2024-06-11 11:30:00,1.07579,1.07598,1.07564,1.07588,758,15,0
2024-06-11 11:45:00,1.07585,1.07585,1.07425,1.07444,1429,15,0
2024-06-11 12:00:00,1.07445,1.07515,1.0742099999999999,1.07508,1293,15,0
2024-06-11 12:15:00,1.07506,1.07506,1.07395,1.07403,1145,15,0
2024-06-11 12:30:00,1.07402,1.0748199999999999,1.07401,1.07473,1202,15,0
2024-06-11 12:45:00,1.07474,1.07529,1.07465,1.0749900000000001,1153,15,0
2024-06-11 13:00:00,1.07498,1.07556,1.07471,1.07473,1177,15,0
2024-06-11 13:15:00,1.07474,1.07474,1.07413,1.07423,1167,15,0
2024-06-11 13:30:00,1.07422,1.07449,1.07382,1.07389,1054,15,0
2024-06-11 13:45:00,1.07389,1.07409,1.07356,1.074,1050,15,0
2024-06-11 14:00:00,1.07401,1.07406,1.07278,1.07279,1148,15,0
2024-06-11 14:15:00,1.0728,1.07327,1.07239,1.0732,961,15,0
2024-06-11 14:30:00,1.07318,1.07322,1.07274,1.0731,945,15,0
2024-06-11 14:45:00,1.07311,1.07327,1.07229,1.07282,869,15,0
2024-06-11 15:00:00,1.07284,1.0731,1.07242,1.073,1179,15,0
2024-06-11 15:15:00,1.07302,1.07318,1.07234,1.07272,1178,15,0
2024-06-11 15:30:00,1.07272,1.07352,1.0725500000000001,1.07343,1105,15,0
2024-06-11 15:45:00,1.07345,1.07355,1.07302,1.07315,1026,15,0
2024-06-11 16:00:00,1.07315,1.07357,1.07268,1.0728,1390,15,0
2024-06-11 16:15:00,1.07281,1.07292,1.07201,1.07218,1322,15,0
2024-06-11 16:30:00,1.07219,1.07288,1.07201,1.07276,1209,15,0
2024-06-11 16:45:00,1.07275,1.07276,1.07186,1.07228,1644,15,0
2024-06-11 17:00:00,1.07227,1.07284,1.07189,1.07262,1224,15,0
2024-06-11 17:15:00,1.0726,1.07262,1.07213,1.07239,1116,15,0
2024-06-11 17:30:00,1.07242,1.07282,1.07221,1.07234,917,15,0
2024-06-11 17:45:00,1.07234,1.07256,1.072,1.07215,1235,15,0
2024-06-11 18:00:00,1.07216,1.07282,1.07211,1.07229,1196,15,0
2024-06-11 18:15:00,1.0723,1.07277,1.07219,1.07276,785,15,0
2024-06-11 18:30:00,1.07277,1.07305,1.07269,1.07294,637,15,0
2024-06-11 18:45:00,1.07292,1.07328,1.07278,1.07315,710,15,0
2024-06-11 19:00:00,1.0731600000000001,1.07372,1.07315,1.07365,565,15,0
2024-06-11 19:15:00,1.07364,1.07364,1.07334,1.07337,481,15,0
2024-06-11 19:30:00,1.07336,1.07381,1.07328,1.07372,455,15,0
2024-06-11 19:45:00,1.07373,1.07376,1.0735999999999999,1.07365,313,15,0
2024-06-11 20:00:00,1.07366,1.07416,1.07359,1.07392,935,15,0
2024-06-11 20:15:00,1.07392,1.07394,1.07367,1.07374,534,15,0
2024-06-11 20:30:00,1.07373,1.07404,1.07361,1.07389,298,15,0
2024-06-11 20:45:00,1.07393,1.07424,1.07388,1.07414,395,15,0
2024-06-11 21:00:00,1.07412,1.07423,1.07398,1.07417,409,15,0
2024-06-11 21:15:00,1.07417,1.07439,1.07413,1.07426,380,15,0
2024-06-11 21:30:00,1.07427,1.0743800000000001,1.07422,1.07423,350,15,0
2024-06-11 21:45:00,1.07423,1.07444,1.0741,1.07426,395,15,0
2024-06-11 22:00:00,1.07429,1.07484,1.07426,1.07461,566,15,0
2024-06-11 22:15:00,1.07462,1.07486,1.07457,1.07457,430,15,0
2024-06-11 22:30:00,1.07457,1.07457,1.07431,1.07435,511,15,0
2024-06-11 22:45:00,1.07434,1.07435,1.07393,1.07393,504,15,0
2024-06-11 23:00:00,1.07393,1.0741,1.07384,1.07394,230,15,0
2024-06-11 23:15:00,1.07393,1.07397,1.07383,1.07384,135,25,0
2024-06-11 23:30:00,1.07384,1.07395,1.0737700000000001,1.07384,111,25,0
2024-06-11 23:45:00,1.07384,1.074,1.07345,1.07345,168,25,0
2024-06-12 00:00:00,1.07371,1.07387,1.07339,1.07387,45,59,0
2024-06-12 00:15:00,1.07387,1.0739,1.0735999999999999,1.07378,127,48,0
2024-06-12 00:30:00,1.07378,1.07407,1.07378,1.07396,130,32,0
2024-06-12 00:45:00,1.07394,1.07409,1.07394,1.07404,115,32,0
2024-06-12 01:00:00,1.07416,1.07416,1.074,1.07411,101,25,0
2024-06-12 01:15:00,1.07411,1.07419,1.0741,1.07412,81,15,0
2024-06-12 01:30:00,1.07412,1.07413,1.07401,1.07402,91,15,0
2024-06-12 01:45:00,1.07402,1.07406,1.07398,1.07406,38,16,0
2024-06-12 02:00:00,1.07405,1.07405,1.07388,1.07389,132,15,0
2024-06-12 02:15:00,1.07389,1.07391,1.07385,1.07389,77,15,0
2024-06-12 02:30:00,1.0739,1.0739,1.07385,1.07387,42,15,0
2024-06-12 02:45:00,1.07386,1.07394,1.07384,1.07392,291,15,0
2024-06-12 03:00:00,1.07391,1.07391,1.07364,1.07369,354,15,0
2024-06-12 03:15:00,1.0737,1.0737700000000001,1.07366,1.07369,339,15,0
2024-06-12 03:30:00,1.07368,1.0737700000000001,1.07354,1.07354,254,15,0
2024-06-12 03:45:00,1.07353,1.0735999999999999,1.0734,1.07352,433,15,0
2024-06-12 04:00:00,1.07352,1.07356,1.07337,1.07353,398,15,0
2024-06-12 04:15:00,1.07352,1.07373,1.07348,1.07363,291,15,0
2024-06-12 04:30:00,1.07364,1.07399,1.07361,1.07387,382,15,0
2024-06-12 04:45:00,1.07388,1.0741,1.07386,1.0739,431,15,0
2024-06-12 05:00:00,1.07391,1.07397,1.07384,1.07396,454,15,0
2024-06-12 05:15:00,1.07395,1.07417,1.07394,1.07407,361,15,0
2024-06-12 05:30:00,1.07407,1.07419,1.07398,1.07399,385,15,0
2024-06-12 05:45:00,1.074,1.07412,1.074,1.07411,372,15,0
2024-06-12 06:00:00,1.07411,1.07423,1.07402,1.07404,286,15,0
2024-06-12 06:15:00,1.07404,1.07414,1.07403,1.07408,473,15,0
2024-06-12 06:30:00,1.07408,1.0742,1.07404,1.07409,284,15,0
2024-06-12 06:45:00,1.07409,1.07411,1.07391,1.07394,164,15,0
2024-06-12 07:00:00,1.07395,1.07397,1.07391,1.07394,89,15,0
2024-06-12 07:15:00,1.07394,1.07394,1.07372,1.07373,229,15,0
2024-06-12 07:30:00,1.07373,1.07374,1.07356,1.07365,286,15,0
2024-06-12 07:45:00,1.07364,1.07366,1.07357,1.07357,295,15,0
2024-06-12 08:00:00,1.07357,1.07372,1.07352,1.0737,202,15,0
2024-06-12 08:15:00,1.07371,1.07391,1.07364,1.0739,303,15,0
2024-06-12 08:30:00,1.07393,1.07407,1.07389,1.07406,333,15,0
2024-06-12 08:45:00,1.07407,1.07452,1.07401,1.0745,352,15,0
2024-06-12 09:00:00,1.07454,1.07457,1.07403,1.0743800000000001,664,15,0
2024-06-12 09:15:00,1.07433,1.07456,1.07431,1.0744,460,15,0
2024-06-12 09:30:00,1.07441,1.07463,1.07434,1.07443,559,15,0
2024-06-12 09:45:00,1.07441,1.07443,1.07381,1.07406,665,15,0
2024-06-12 10:00:00,1.07407,1.07423,1.07375,1.07394,824,15,0
2024-06-12 10:15:00,1.07393,1.07413,1.07347,1.07411,914,15,0
2024-06-12 10:30:00,1.07411,1.07427,1.07382,1.0742,793,15,0
2024-06-12 10:45:00,1.0742099999999999,1.07448,1.0742,1.0743800000000001,710,15,0
2024-06-12 11:00:00,1.0743800000000001,1.07518,1.07436,1.07513,881,15,0
2024-06-12 11:15:00,1.07512,1.07519,1.0748,1.07512,502,15,0
2024-06-12 11:30:00,1.07513,1.07531,1.07487,1.07491,663,15,0
2024-06-12 11:45:00,1.07492,1.07492,1.07444,1.07458,640,15,0
2024-06-12 12:00:00,1.07457,1.07522,1.07433,1.07486,768,15,0
2024-06-12 12:15:00,1.07485,1.0753,1.07472,1.07514,718,15,0
2024-06-12 12:30:00,1.0751,1.07518,1.07479,1.0748199999999999,765,15,0
2024-06-12 12:45:00,1.0748199999999999,1.07519,1.0747,1.07517,531,15,0
2024-06-12 13:00:00,1.07518,1.07526,1.0748199999999999,1.07511,525,15,0
2024-06-12 13:15:00,1.07511,1.07529,1.07502,1.07528,485,15,0
2024-06-12 13:30:00,1.07529,1.07567,1.07516,1.07562,476,15,0
2024-06-12 13:45:00,1.07561,1.07593,1.07561,1.07577,556,15,0
2024-06-12 14:00:00,1.07578,1.07625,1.07565,1.07607,666,15,0
2024-06-12 14:15:00,1.07606,1.07617,1.07571,1.07593,641,15,0
2024-06-12 14:30:00,1.07595,1.07613,1.0758,1.076,672,15,0
2024-06-12 14:45:00,1.07601,1.07646,1.07595,1.07635,796,15,0
2024-06-12 15:00:00,1.07636,1.07659,1.07612,1.07645,944,15,0
2024-06-12 15:15:00,1.07645,1.07672,1.07596,1.07653,921,15,0
2024-06-12 15:30:00,1.07652,1.0827,1.07652,1.08144,4514,15,0
2024-06-12 15:45:00,1.08141,1.08293,1.08141,1.08256,2440,15,0
2024-06-12 16:00:00,1.08256,1.08276,1.08181,1.08274,2324,15,0
2024-06-12 16:15:00,1.08275,1.08347,1.08235,1.08344,1875,15,0
2024-06-12 16:30:00,1.08346,1.08364,1.0824799999999999,1.08307,2214,15,0
2024-06-12 16:45:00,1.08308,1.08364,1.08269,1.08361,1936,15,0
2024-06-12 17:00:00,1.08358,1.08367,1.08168,1.08246,1825,15,0
2024-06-12 17:15:00,1.0824799999999999,1.08437,1.08244,1.08416,1256,15,0
2024-06-12 17:30:00,1.08415,1.08471,1.08403,1.08424,1442,15,0
2024-06-12 17:45:00,1.08423,1.08487,1.08417,1.08471,1346,15,0
2024-06-12 18:00:00,1.0847,1.08515,1.08444,1.08459,1291,15,0
2024-06-12 18:15:00,1.0846,1.08504,1.08433,1.08497,1144,15,0
2024-06-12 18:30:00,1.08498,1.08508,1.0844,1.08467,1057,15,0
2024-06-12 18:45:00,1.08468,1.08469,1.08409,1.08416,1004,15,0
2024-06-12 19:00:00,1.08416,1.0846,1.08412,1.08427,845,15,0
2024-06-12 19:15:00,1.08428,1.0845,1.08406,1.08413,767,15,0
2024-06-12 19:30:00,1.08413,1.0847,1.08412,1.08464,923,15,0
2024-06-12 19:45:00,1.08463,1.08472,1.08417,1.08433,988,15,0
2024-06-12 20:00:00,1.08432,1.08449,1.08399,1.084,838,15,0
2024-06-12 20:15:00,1.08401,1.08419,1.08392,1.08396,698,15,0
2024-06-12 20:30:00,1.08394,1.08402,1.08352,1.08373,861,15,0
2024-06-12 20:45:00,1.08374,1.0841,1.08361,1.08384,769,15,0
2024-06-12 21:00:00,1.08386,1.08408,1.08146,1.08213,4758,15,0
2024-06-12 21:15:00,1.08212,1.08323,1.08209,1.08301,2815,15,0
2024-06-12 21:30:00,1.08306,1.08354,1.08154,1.08186,4786,15,0
2024-06-12 21:45:00,1.08186,1.08205,1.08067,1.0811,3828,15,0
2024-06-12 22:00:00,1.0811,1.08164,1.08073,1.08137,2233,15,0
2024-06-12 22:15:00,1.08136,1.08173,1.08033,1.08046,2131,15,0
2024-06-12 22:30:00,1.08047,1.08111,1.08028,1.08074,2176,15,0
2024-06-12 22:45:00,1.08074,1.08083,1.08034,1.08058,1177,15,0
2024-06-12 23:00:00,1.08056,1.08071,1.08028,1.08068,369,15,0
2024-06-12 23:15:00,1.08069,1.081,1.08063,1.08066,284,25,0
2024-06-12 23:30:00,1.08066,1.08104,1.08064,1.08087,140,25,0
2024-06-12 23:45:00,1.08086,1.08092,1.08073,1.08074,208,25,0
2024-06-13 00:00:00,1.08073,1.08075,1.08044,1.08057,207,29,0
2024-06-13 00:15:00,1.08056,1.08096,1.08056,1.08088,107,33,0
2024-06-13 00:30:00,1.08088,1.08098,1.08087,1.08096,77,30,0
2024-06-13 00:45:00,1.08096,1.08138,1.08095,1.08111,98,25,0
2024-06-13 01:00:00,1.08112,1.08113,1.08089,1.08095,128,25,0
2024-06-13 01:15:00,1.08094,1.0811,1.08093,1.08108,104,15,0
2024-06-13 01:30:00,1.0811,1.08139,1.08103,1.08132,235,15,0
2024-06-13 01:45:00,1.0813,1.08132,1.0809,1.081,140,15,0
2024-06-13 02:00:00,1.08099,1.0813,1.08096,1.08127,242,15,0
2024-06-13 02:15:00,1.08127,1.08142,1.08127,1.08135,180,15,0
2024-06-13 02:30:00,1.08133,1.08139,1.08121,1.08127,143,15,0
2024-06-13 02:45:00,1.08128,1.08141,1.08117,1.08119,258,15,0
2024-06-13 03:00:00,1.08118,1.08148,1.08108,1.08128,416,15,0
2024-06-13 03:15:00,1.08127,1.08127,1.08108,1.08117,366,15,0
2024-06-13 03:30:00,1.08118,1.08135,1.08106,1.08108,264,15,0
2024-06-13 03:45:00,1.08108,1.0812599999999999,1.08097,1.0812,272,15,0
2024-06-13 04:00:00,1.08119,1.0815,1.08117,1.08128,469,15,0
2024-06-13 04:15:00,1.08129,1.0813,1.08091,1.08097,371,15,0
2024-06-13 04:30:00,1.08097,1.08129,1.0805,1.08066,758,15,0
2024-06-13 04:45:00,1.08066,1.08073,1.08029,1.08037,558,15,0
2024-06-13 05:00:00,1.08037,1.0806499999999999,1.08032,1.0805,429,15,0
2024-06-13 05:15:00,1.08051,1.08075,1.08038,1.08059,473,15,0
2024-06-13 05:30:00,1.08059,1.08063,1.08039,1.08049,410,15,0
