close_days,sl_perc,tp_perc,buy_threshold,sell_threshold,Return [%]
1,0.007,0.005,0.002,0.003,1.5009463817216329
1,0.007,0.007,0.002,0.003,1.5009463817216329
1,0.007,0.002,0.002,0.003,1.5009463817216329
1,0.007,0.008,0.002,0.003,1.5009463817216329
1,0.007,0.004,0.002,0.003,1.5009463817216329
1,0.007,0.001,0.002,0.003,1.5009463817216329
1,0.007,0.003,0.002,0.003,1.5009463817216329
1,0.007,0.006,0.002,0.003,1.5009463817216329
1,0.004,0.005,0.005,0.005,1.5111190109933357
1,0.004,0.003,0.005,0.005,1.5111190109933357
1,0.004,0.002,0.005,0.005,1.5111190109933357
1,0.004,0.006,0.005,0.005,1.5111190109933357
1,0.004,0.007,0.005,0.005,1.5111190109933357
1,0.004,0.004,0.005,0.005,1.5111190109933357
1,0.004,0.008,0.005,0.005,1.5111190109933357
1,0.004,0.001,0.005,0.005,1.5111190109933357
2,0.001,0.005,0.003,0.003,1.5150557534930726
2,0.001,0.007,0.003,0.003,1.5150557534930726
2,0.001,0.004,0.003,0.003,1.5150557534930726
2,0.001,0.008,0.003,0.003,1.5150557534930726
2,0.001,0.001,0.003,0.003,1.5150557534930726
2,0.001,0.003,0.003,0.003,1.5150557534930726
2,0.001,0.006,0.003,0.003,1.5150557534930726
2,0.001,0.002,0.003,0.003,1.5150557534930726
2,0.006,0.006,0.002,0.001,1.5177130909822079
2,0.006,0.001,0.002,0.001,1.5177130909822079
2,0.006,0.002,0.002,0.001,1.5177130909822079
2,0.006,0.004,0.002,0.001,1.5177130909822079
2,0.006,0.003,0.002,0.001,1.5177130909822079
2,0.006,0.005,0.002,0.001,1.5177130909822079
2,0.006,0.008,0.002,0.001,1.5177130909822079
2,0.006,0.007,0.002,0.001,1.5177130909822079
1,0.005,0.005,0.003,0.001,1.520907560210579
1,0.005,0.003,0.003,0.001,1.520907560210579
1,0.005,0.008,0.003,0.001,1.520907560210579
1,0.005,0.001,0.003,0.001,1.520907560210579
1,0.005,0.002,0.003,0.001,1.520907560210579
1,0.005,0.007,0.003,0.001,1.520907560210579
1,0.005,0.006,0.003,0.001,1.520907560210579
1,0.005,0.004,0.003,0.001,1.520907560210579
2,0.008,0.004,0.005,0.001,1.5286875749727833
2,0.008,0.007,0.005,0.001,1.5286875749727833
2,0.008,0.006,0.005,0.001,1.5286875749727833
2,0.008,0.001,0.005,0.001,1.5286875749727833
2,0.008,0.008,0.005,0.001,1.5286875749727833
2,0.008,0.003,0.005,0.001,1.5286875749727833
2,0.008,0.005,0.005,0.001,1.5286875749727833
2,0.008,0.002,0.005,0.001,1.5286875749727833
1,0.005,0.007,0.002,0.001,1.5287035040349604
1,0.005,0.004,0.002,0.001,1.5287035040349604
1,0.005,0.006,0.002,0.001,1.5287035040349604
1,0.005,0.005,0.002,0.001,1.5287035040349604
1,0.005,0.001,0.002,0.001,1.5287035040349604
1,0.005,0.003,0.002,0.001,1.5287035040349604
1,0.005,0.008,0.002,0.001,1.5287035040349604
1,0.005,0.002,0.002,0.001,1.5287035040349604
2,0.007,0.006,0.002,0.001,1.5395490553866011
2,0.007,0.008,0.002,0.001,1.5395490553866011
2,0.007,0.003,0.002,0.001,1.5395490553866011
2,0.007,0.007,0.002,0.001,1.5395490553866011
2,0.007,0.001,0.002,0.001,1.5395490553866011
2,0.007,0.002,0.002,0.001,1.5395490553866011
2,0.007,0.005,0.002,0.001,1.5395490553866011
2,0.007,0.004,0.002,0.001,1.5395490553866011
1,0.001,0.006,0.005,0.003,1.540491954838482
1,0.001,0.002,0.005,0.003,1.540491954838482
1,0.001,0.004,0.005,0.003,1.540491954838482
1,0.001,0.005,0.005,0.003,1.540491954838482
1,0.001,0.001,0.005,0.003,1.540491954838482
1,0.001,0.008,0.005,0.003,1.540491954838482
1,0.001,0.003,0.005,0.003,1.540491954838482
1,0.001,0.007,0.005,0.003,1.540491954838482
1,0.004,0.007,0.003,0.005,1.543504272113618
1,0.004,0.005,0.003,0.005,1.543504272113618
1,0.004,0.006,0.003,0.005,1.543504272113618
1,0.004,0.002,0.003,0.005,1.543504272113618
1,0.004,0.003,0.003,0.005,1.543504272113618
1,0.004,0.001,0.003,0.005,1.543504272113618
1,0.004,0.004,0.003,0.005,1.543504272113618
1,0.004,0.008,0.003,0.005,1.543504272113618
1,0.007,0.002,0.004,0.004,1.5546700446142836
1,0.007,0.005,0.004,0.004,1.5546700446142836
1,0.007,0.003,0.004,0.004,1.5546700446142836
1,0.007,0.007,0.004,0.004,1.5546700446142836
1,0.007,0.006,0.004,0.004,1.5546700446142836
1,0.007,0.008,0.004,0.004,1.5546700446142836
1,0.007,0.004,0.004,0.004,1.5546700446142836
1,0.007,0.001,0.004,0.004,1.5546700446142836
1,0.005,0.005,0.003,0.005,1.5615111909886725
1,0.005,0.001,0.003,0.005,1.5615111909886725
1,0.005,0.007,0.003,0.005,1.5615111909886725
1,0.005,0.003,0.003,0.005,1.5615111909886725
1,0.005,0.006,0.003,0.005,1.5615111909886725
1,0.005,0.004,0.003,0.005,1.5615111909886725
1,0.005,0.002,0.003,0.005,1.5615111909886725
1,0.005,0.008,0.003,0.005,1.5615111909886725
2,0.006,0.003,0.002,0.003,1.5620425184912772
2,0.006,0.001,0.002,0.003,1.5620425184912772
2,0.006,0.002,0.002,0.003,1.5620425184912772
2,0.006,0.006,0.002,0.003,1.5620425184912772
2,0.006,0.007,0.002,0.003,1.5620425184912772
2,0.006,0.008,0.002,0.003,1.5620425184912772
2,0.006,0.004,0.002,0.003,1.5620425184912772
2,0.006,0.005,0.002,0.003,1.5620425184912772
2,0.008,0.006,0.002,0.004,1.569744410509789
2,0.008,0.005,0.002,0.004,1.569744410509789
2,0.008,0.003,0.002,0.004,1.569744410509789
2,0.008,0.001,0.002,0.004,1.569744410509789
2,0.008,0.002,0.002,0.004,1.569744410509789
2,0.008,0.007,0.002,0.004,1.569744410509789
2,0.008,0.008,0.002,0.004,1.569744410509789
2,0.008,0.004,0.002,0.004,1.569744410509789
1,0.006,0.003,0.002,0.003,1.5743867390536934
1,0.006,0.002,0.002,0.003,1.5743867390536934
1,0.006,0.005,0.002,0.003,1.5743867390536934
1,0.006,0.008,0.002,0.003,1.5743867390536934
1,0.006,0.004,0.002,0.003,1.5743867390536934
1,0.006,0.001,0.002,0.003,1.5743867390536934
1,0.006,0.007,0.002,0.003,1.5743867390536934
1,0.006,0.006,0.002,0.003,1.5743867390536934
1,0.005,0.004,0.002,0.003,1.5818212700755796
1,0.005,0.008,0.002,0.003,1.5818212700755796
1,0.005,0.003,0.002,0.003,1.5818212700755796
1,0.005,0.006,0.002,0.003,1.5818212700755796
1,0.005,0.005,0.002,0.003,1.5818212700755796
1,0.005,0.001,0.002,0.003,1.5818212700755796
1,0.005,0.007,0.002,0.003,1.5818212700755796
1,0.005,0.002,0.002,0.003,1.5818212700755796
2,0.002,0.008,0.004,0.001,1.582358238303982
2,0.002,0.004,0.004,0.001,1.582358238303982
2,0.002,0.002,0.004,0.001,1.582358238303982
2,0.002,0.005,0.004,0.001,1.582358238303982
2,0.002,0.007,0.004,0.001,1.582358238303982
2,0.002,0.003,0.004,0.001,1.582358238303982
2,0.002,0.006,0.004,0.001,1.582358238303982
2,0.002,0.001,0.004,0.001,1.582358238303982
1,0.004,0.003,0.005,0.001,1.5829223298350144
1,0.004,0.005,0.005,0.001,1.5829223298350144
1,0.004,0.008,0.005,0.001,1.5829223298350144
1,0.004,0.004,0.005,0.001,1.5829223298350144
1,0.004,0.006,0.005,0.001,1.5829223298350144
1,0.004,0.007,0.005,0.001,1.5829223298350144
1,0.004,0.002,0.005,0.001,1.5829223298350144
1,0.004,0.001,0.005,0.001,1.5829223298350144
2,0.006,0.007,0.003,0.005,1.5864013633860738
2,0.006,0.005,0.003,0.005,1.5864013633860738
2,0.006,0.008,0.003,0.005,1.5864013633860738
2,0.006,0.004,0.003,0.005,1.5864013633860738
2,0.006,0.001,0.003,0.005,1.5864013633860738
2,0.006,0.003,0.003,0.005,1.5864013633860738
2,0.006,0.002,0.003,0.005,1.5864013633860738
2,0.006,0.006,0.003,0.005,1.5864013633860738
1,0.008,0.001,0.002,0.001,1.5962169840521483
1,0.008,0.008,0.002,0.001,1.5962169840521483
1,0.008,0.002,0.002,0.001,1.5962169840521483
1,0.008,0.006,0.002,0.001,1.5962169840521483
1,0.008,0.007,0.002,0.001,1.5962169840521483
1,0.008,0.005,0.002,0.001,1.5962169840521483
1,0.008,0.004,0.002,0.001,1.5962169840521483
1,0.008,0.003,0.002,0.001,1.5962169840521483
1,0.008,0.001,0.005,0.001,1.6097216537026875
1,0.008,0.008,0.005,0.001,1.6097216537026875
1,0.008,0.005,0.005,0.001,1.6097216537026875
1,0.008,0.003,0.005,0.001,1.6097216537026875
1,0.008,0.002,0.005,0.001,1.6097216537026875
1,0.008,0.004,0.005,0.001,1.6097216537026875
1,0.008,0.007,0.005,0.001,1.6097216537026875
1,0.008,0.006,0.005,0.001,1.6097216537026875
2,0.008,0.006,0.003,0.001,1.6119590889390454
2,0.008,0.003,0.003,0.001,1.6119590889390454
2,0.008,0.005,0.003,0.001,1.6119590889390454
2,0.008,0.008,0.003,0.001,1.6119590889390454
2,0.008,0.002,0.003,0.001,1.6119590889390454
2,0.008,0.001,0.003,0.001,1.6119590889390454
2,0.008,0.004,0.003,0.001,1.6119590889390454
2,0.008,0.007,0.003,0.001,1.6119590889390454
1,0.003,0.001,0.005,0.005,1.612374477660012
1,0.003,0.005,0.005,0.005,1.612374477660012
1,0.003,0.006,0.005,0.005,1.612374477660012
1,0.003,0.008,0.005,0.005,1.612374477660012
1,0.003,0.002,0.005,0.005,1.612374477660012
1,0.003,0.007,0.005,0.005,1.612374477660012
1,0.003,0.004,0.005,0.005,1.612374477660012
1,0.003,0.003,0.005,0.005,1.612374477660012
1,0.002,0.007,0.005,0.005,1.6165887593784873
1,0.002,0.001,0.005,0.005,1.6165887593784873
1,0.002,0.003,0.005,0.005,1.6165887593784873
1,0.002,0.006,0.005,0.005,1.6165887593784873
1,0.002,0.005,0.005,0.005,1.6165887593784873
1,0.002,0.004,0.005,0.005,1.6165887593784873
1,0.002,0.008,0.005,0.005,1.6165887593784873
1,0.002,0.002,0.005,0.005,1.6165887593784873
1,0.004,0.005,0.003,0.001,1.6196810265830284
1,0.004,0.008,0.003,0.001,1.6196810265830284
1,0.004,0.003,0.003,0.001,1.6196810265830284
1,0.004,0.001,0.003,0.001,1.6196810265830284
1,0.004,0.002,0.003,0.001,1.6196810265830284
1,0.004,0.007,0.003,0.001,1.6196810265830284
1,0.004,0.006,0.003,0.001,1.6196810265830284
1,0.004,0.004,0.003,0.001,1.6196810265830284
1,0.003,0.003,0.003,0.001,1.635024898191716
1,0.003,0.002,0.003,0.001,1.635024898191716
1,0.003,0.004,0.003,0.001,1.635024898191716
1,0.003,0.008,0.003,0.001,1.635024898191716
1,0.003,0.005,0.003,0.001,1.635024898191716
1,0.003,0.006,0.003,0.001,1.635024898191716
1,0.003,0.001,0.003,0.001,1.635024898191716
1,0.003,0.007,0.003,0.001,1.635024898191716
1,0.008,0.005,0.002,0.003,1.6399778835654502
1,0.008,0.003,0.002,0.003,1.6399778835654502
1,0.008,0.006,0.002,0.003,1.6399778835654502
1,0.008,0.002,0.002,0.003,1.6399778835654502
1,0.008,0.007,0.002,0.003,1.6399778835654502
1,0.008,0.008,0.002,0.003,1.6399778835654502
1,0.008,0.001,0.002,0.003,1.6399778835654502
1,0.008,0.004,0.002,0.003,1.6399778835654502
2,0.004,0.007,0.002,0.004,1.6462260142280531
2,0.004,0.006,0.002,0.004,1.6462260142280531
2,0.004,0.008,0.002,0.004,1.6462260142280531
2,0.004,0.005,0.002,0.004,1.6462260142280531
2,0.004,0.004,0.002,0.004,1.6462260142280531
2,0.004,0.002,0.002,0.004,1.6462260142280531
2,0.004,0.001,0.002,0.004,1.6462260142280531
2,0.004,0.003,0.002,0.004,1.6462260142280531
2,0.004,0.008,0.004,0.003,1.6485042080093801
2,0.004,0.001,0.004,0.003,1.6485042080093801
2,0.004,0.005,0.004,0.003,1.6485042080093801
2,0.004,0.002,0.004,0.003,1.6485042080093801
2,0.004,0.006,0.004,0.003,1.6485042080093801
2,0.004,0.004,0.004,0.003,1.6485042080093801
2,0.004,0.007,0.004,0.003,1.6485042080093801
2,0.004,0.003,0.004,0.003,1.6485042080093801
1,0.002,0.002,0.003,0.005,1.6610111419093605
1,0.002,0.007,0.003,0.005,1.6610111419093605
1,0.002,0.001,0.003,0.005,1.6610111419093605
1,0.002,0.008,0.003,0.005,1.6610111419093605
1,0.002,0.004,0.003,0.005,1.6610111419093605
1,0.002,0.005,0.003,0.005,1.6610111419093605
1,0.002,0.003,0.003,0.005,1.6610111419093605
1,0.002,0.006,0.003,0.005,1.6610111419093605
2,0.002,0.003,0.002,0.005,1.670238767598827
2,0.002,0.002,0.002,0.005,1.670238767598827
2,0.002,0.007,0.002,0.005,1.670238767598827
2,0.002,0.004,0.002,0.005,1.670238767598827
2,0.002,0.001,0.002,0.005,1.670238767598827
2,0.002,0.008,0.002,0.005,1.670238767598827
2,0.002,0.006,0.002,0.005,1.670238767598827
2,0.002,0.005,0.002,0.005,1.670238767598827
2,0.005,0.005,0.002,0.003,1.676556677649084
2,0.005,0.003,0.002,0.003,1.676556677649084
2,0.005,0.001,0.002,0.003,1.676556677649084
2,0.005,0.008,0.002,0.003,1.676556677649084
2,0.005,0.002,0.002,0.003,1.676556677649084
2,0.005,0.006,0.002,0.003,1.676556677649084
2,0.005,0.007,0.002,0.003,1.676556677649084
2,0.005,0.004,0.002,0.003,1.676556677649084
1,0.001,0.005,0.002,0.004,1.6789713305942084
1,0.001,0.004,0.002,0.004,1.6789713305942084
1,0.001,0.002,0.002,0.004,1.6789713305942084
1,0.001,0.001,0.002,0.004,1.6789713305942084
1,0.001,0.007,0.002,0.004,1.6789713305942084
1,0.001,0.003,0.002,0.004,1.6789713305942084
1,0.001,0.006,0.002,0.004,1.6789713305942084
1,0.001,0.008,0.002,0.004,1.6789713305942084
1,0.008,0.007,0.003,0.001,1.6833513849940684
1,0.008,0.002,0.003,0.001,1.6833513849940684
1,0.008,0.004,0.003,0.001,1.6833513849940684
1,0.008,0.005,0.003,0.001,1.6833513849940684
1,0.008,0.008,0.003,0.001,1.6833513849940684
1,0.008,0.001,0.003,0.001,1.6833513849940684
1,0.008,0.003,0.003,0.001,1.6833513849940684
1,0.008,0.006,0.003,0.001,1.6833513849940684
2,0.006,0.002,0.002,0.004,1.6910548454450236
2,0.006,0.003,0.002,0.004,1.6910548454450236
2,0.006,0.004,0.002,0.004,1.6910548454450236
2,0.006,0.008,0.002,0.004,1.6910548454450236
2,0.006,0.005,0.002,0.004,1.6910548454450236
2,0.006,0.001,0.002,0.004,1.6910548454450236
2,0.006,0.007,0.002,0.004,1.6910548454450236
2,0.006,0.006,0.002,0.004,1.6910548454450236
1,0.002,0.008,0.002,0.001,1.6990432565246845
1,0.002,0.006,0.002,0.001,1.6990432565246845
1,0.002,0.001,0.002,0.001,1.6990432565246845
1,0.002,0.005,0.002,0.001,1.6990432565246845
1,0.002,0.004,0.002,0.001,1.6990432565246845
1,0.002,0.007,0.002,0.001,1.6990432565246845
1,0.002,0.002,0.002,0.001,1.6990432565246845
1,0.002,0.003,0.002,0.001,1.6990432565246845
1,0.006,0.008,0.003,0.001,1.702798286676341
1,0.006,0.006,0.003,0.001,1.702798286676341
1,0.006,0.002,0.003,0.001,1.702798286676341
1,0.006,0.004,0.003,0.001,1.702798286676341
1,0.006,0.005,0.003,0.001,1.702798286676341
1,0.006,0.001,0.003,0.001,1.702798286676341
1,0.006,0.003,0.003,0.001,1.702798286676341
1,0.006,0.007,0.003,0.001,1.702798286676341
1,0.004,0.006,0.002,0.001,1.7179371276861275
1,0.004,0.008,0.002,0.001,1.7179371276861275
1,0.004,0.002,0.002,0.001,1.7179371276861275
1,0.004,0.004,0.002,0.001,1.7179371276861275
1,0.004,0.005,0.002,0.001,1.7179371276861275
1,0.004,0.003,0.002,0.001,1.7179371276861275
1,0.004,0.001,0.002,0.001,1.7179371276861275
1,0.004,0.007,0.002,0.001,1.7179371276861275
1,0.007,0.004,0.002,0.004,1.7234077771977545
1,0.007,0.001,0.002,0.004,1.7234077771977545
1,0.007,0.008,0.002,0.004,1.7234077771977545
1,0.007,0.002,0.002,0.004,1.7234077771977545
1,0.007,0.005,0.002,0.004,1.7234077771977545
1,0.007,0.003,0.002,0.004,1.7234077771977545
1,0.007,0.006,0.002,0.004,1.7234077771977545
1,0.007,0.007,0.002,0.004,1.7234077771977545
2,0.004,0.003,0.002,0.001,1.724859042205594
2,0.004,0.002,0.002,0.001,1.724859042205594
2,0.004,0.004,0.002,0.001,1.724859042205594
2,0.004,0.005,0.002,0.001,1.724859042205594
2,0.004,0.007,0.002,0.001,1.724859042205594
2,0.004,0.006,0.002,0.001,1.724859042205594
2,0.004,0.001,0.002,0.001,1.724859042205594
2,0.004,0.008,0.002,0.001,1.724859042205594
1,0.006,0.007,0.003,0.002,1.7300420853821188
1,0.006,0.003,0.003,0.002,1.7300420853821188
1,0.006,0.002,0.003,0.002,1.7300420853821188
1,0.006,0.008,0.003,0.002,1.7300420853821188
1,0.006,0.004,0.003,0.002,1.7300420853821188
1,0.006,0.001,0.003,0.002,1.7300420853821188
1,0.006,0.005,0.003,0.002,1.7300420853821188
1,0.006,0.006,0.003,0.002,1.7300420853821188
1,0.003,0.004,0.003,0.002,1.7452813487701442
1,0.003,0.005,0.003,0.002,1.7452813487701442
1,0.003,0.002,0.003,0.002,1.7452813487701442
1,0.003,0.007,0.003,0.002,1.7452813487701442
1,0.003,0.001,0.003,0.002,1.7452813487701442
1,0.003,0.003,0.003,0.002,1.7452813487701442
1,0.003,0.008,0.003,0.002,1.7452813487701442
1,0.003,0.006,0.003,0.002,1.7452813487701442
2,0.008,0.002,0.002,0.001,1.7876431453817836
2,0.008,0.006,0.002,0.001,1.7876431453817836
2,0.008,0.005,0.002,0.001,1.7876431453817836
2,0.008,0.001,0.002,0.001,1.7876431453817836
2,0.008,0.003,0.002,0.001,1.7876431453817836
2,0.008,0.004,0.002,0.001,1.7876431453817836
2,0.008,0.007,0.002,0.001,1.7876431453817836
2,0.008,0.008,0.002,0.001,1.7876431453817836
2,0.008,0.008,0.005,0.003,1.7891680420537834
2,0.008,0.006,0.005,0.003,1.7891680420537834
2,0.008,0.007,0.005,0.003,1.7891680420537834
2,0.008,0.003,0.005,0.003,1.7891680420537834
2,0.008,0.005,0.005,0.003,1.7891680420537834
2,0.008,0.004,0.005,0.003,1.7891680420537834
2,0.008,0.001,0.005,0.003,1.7891680420537834
2,0.008,0.002,0.005,0.003,1.7891680420537834
1,0.006,0.001,0.003,0.005,1.7903171999395038
1,0.006,0.008,0.003,0.005,1.7903171999395038
1,0.006,0.007,0.003,0.005,1.7903171999395038
1,0.006,0.003,0.003,0.005,1.7903171999395038
1,0.006,0.006,0.003,0.005,1.7903171999395038
1,0.006,0.004,0.003,0.005,1.7903171999395038
1,0.006,0.002,0.003,0.005,1.7903171999395038
1,0.006,0.005,0.003,0.005,1.7903171999395038
1,0.006,0.003,0.002,0.004,1.7916166146514458
1,0.006,0.006,0.002,0.004,1.7916166146514458
1,0.006,0.001,0.002,0.004,1.7916166146514458
1,0.006,0.008,0.002,0.004,1.7916166146514458
1,0.006,0.002,0.002,0.004,1.7916166146514458
1,0.006,0.005,0.002,0.004,1.7916166146514458
1,0.006,0.007,0.002,0.004,1.7916166146514458
1,0.006,0.004,0.002,0.004,1.7916166146514458
2,0.005,0.005,0.002,0.001,1.796396314150665
2,0.005,0.002,0.002,0.001,1.796396314150665
2,0.005,0.008,0.002,0.001,1.796396314150665
2,0.005,0.001,0.002,0.001,1.796396314150665
2,0.005,0.006,0.002,0.001,1.796396314150665
2,0.005,0.003,0.002,0.001,1.796396314150665
2,0.005,0.004,0.002,0.001,1.796396314150665
2,0.005,0.007,0.002,0.001,1.796396314150665
1,0.005,0.003,0.002,0.004,1.800002445865611
1,0.005,0.002,0.002,0.004,1.800002445865611
1,0.005,0.007,0.002,0.004,1.800002445865611
1,0.005,0.001,0.002,0.004,1.800002445865611
1,0.005,0.006,0.002,0.004,1.800002445865611
1,0.005,0.008,0.002,0.004,1.800002445865611
1,0.005,0.005,0.002,0.004,1.800002445865611
1,0.005,0.004,0.002,0.004,1.800002445865611
2,0.005,0.004,0.002,0.004,1.8043242716940995
2,0.005,0.005,0.002,0.004,1.8043242716940995
2,0.005,0.001,0.002,0.004,1.8043242716940995
2,0.005,0.008,0.002,0.004,1.8043242716940995
2,0.005,0.002,0.002,0.004,1.8043242716940995
2,0.005,0.003,0.002,0.004,1.8043242716940995
2,0.005,0.006,0.002,0.004,1.8043242716940995
2,0.005,0.007,0.002,0.004,1.8043242716940995
2,0.002,0.004,0.005,0.003,1.8203258797739181
2,0.002,0.006,0.005,0.003,1.8203258797739181
2,0.002,0.001,0.005,0.003,1.8203258797739181
2,0.002,0.005,0.005,0.003,1.8203258797739181
2,0.002,0.007,0.005,0.003,1.8203258797739181
2,0.002,0.002,0.005,0.003,1.8203258797739181
2,0.002,0.003,0.005,0.003,1.8203258797739181
2,0.002,0.008,0.005,0.003,1.8203258797739181
2,0.001,0.008,0.002,0.004,1.8531850006367183
2,0.001,0.006,0.002,0.004,1.8531850006367183
2,0.001,0.005,0.002,0.004,1.8531850006367183
2,0.001,0.002,0.002,0.004,1.8531850006367183
2,0.001,0.001,0.002,0.004,1.8531850006367183
2,0.001,0.007,0.002,0.004,1.8531850006367183
2,0.001,0.004,0.002,0.004,1.8531850006367183
2,0.001,0.003,0.002,0.004,1.8531850006367183
1,0.002,0.005,0.005,0.001,1.8578396899533234
1,0.002,0.006,0.005,0.001,1.8578396899533234
1,0.002,0.008,0.005,0.001,1.8578396899533234
1,0.002,0.002,0.005,0.001,1.8578396899533234
1,0.002,0.003,0.005,0.001,1.8578396899533234
1,0.002,0.001,0.005,0.001,1.8578396899533234
1,0.002,0.007,0.005,0.001,1.8578396899533234
1,0.002,0.004,0.005,0.001,1.8578396899533234
1,0.008,0.008,0.002,0.004,1.858096489207848
1,0.008,0.002,0.002,0.004,1.858096489207848
1,0.008,0.004,0.002,0.004,1.858096489207848
1,0.008,0.005,0.002,0.004,1.858096489207848
1,0.008,0.003,0.002,0.004,1.858096489207848
1,0.008,0.001,0.002,0.004,1.858096489207848
1,0.008,0.007,0.002,0.004,1.858096489207848
1,0.008,0.006,0.002,0.004,1.858096489207848
2,0.002,0.004,0.003,0.002,1.864756933328105
2,0.002,0.002,0.003,0.002,1.864756933328105
2,0.002,0.007,0.003,0.002,1.864756933328105
2,0.002,0.006,0.003,0.002,1.864756933328105
2,0.002,0.008,0.003,0.002,1.864756933328105
2,0.002,0.005,0.003,0.002,1.864756933328105
2,0.002,0.001,0.003,0.002,1.864756933328105
2,0.002,0.003,0.003,0.002,1.864756933328105
1,0.002,0.006,0.005,0.003,1.8697091567909372
1,0.002,0.008,0.005,0.003,1.8697091567909372
1,0.002,0.002,0.005,0.003,1.8697091567909372
1,0.002,0.003,0.005,0.003,1.8697091567909372
1,0.002,0.005,0.005,0.003,1.8697091567909372
1,0.002,0.001,0.005,0.003,1.8697091567909372
1,0.002,0.004,0.005,0.003,1.8697091567909372
1,0.002,0.007,0.005,0.003,1.8697091567909372
2,0.005,0.003,0.004,0.003,1.8709713258975094
2,0.005,0.005,0.004,0.003,1.8709713258975094
2,0.005,0.008,0.004,0.003,1.8709713258975094
2,0.005,0.001,0.004,0.003,1.8709713258975094
2,0.005,0.002,0.004,0.003,1.8709713258975094
2,0.005,0.004,0.004,0.003,1.8709713258975094
2,0.005,0.006,0.004,0.003,1.8709713258975094
2,0.005,0.007,0.004,0.003,1.8709713258975094
2,0.008,0.002,0.003,0.003,1.8713562481937058
2,0.008,0.008,0.003,0.003,1.8713562481937058
2,0.008,0.003,0.003,0.003,1.8713562481937058
2,0.008,0.007,0.003,0.003,1.8713562481937058
2,0.008,0.005,0.003,0.003,1.8713562481937058
2,0.008,0.006,0.003,0.003,1.8713562481937058
2,0.008,0.004,0.003,0.003,1.8713562481937058
2,0.008,0.001,0.003,0.003,1.8713562481937058
1,0.004,0.004,0.004,0.003,1.8784702294753213
1,0.004,0.003,0.004,0.003,1.8784702294753213
1,0.004,0.008,0.004,0.003,1.8784702294753213
1,0.004,0.007,0.004,0.003,1.8784702294753213
1,0.004,0.005,0.004,0.003,1.8784702294753213
1,0.004,0.002,0.004,0.003,1.8784702294753213
1,0.004,0.006,0.004,0.003,1.8784702294753213
1,0.004,0.001,0.004,0.003,1.8784702294753213
2,0.002,0.003,0.003,0.005,1.8879649865247643
2,0.002,0.008,0.003,0.005,1.8879649865247643
2,0.002,0.007,0.003,0.005,1.8879649865247643
2,0.002,0.001,0.003,0.005,1.8879649865247643
2,0.002,0.004,0.003,0.005,1.8879649865247643
2,0.002,0.005,0.003,0.005,1.8879649865247643
2,0.002,0.006,0.003,0.005,1.8879649865247643
2,0.002,0.002,0.003,0.005,1.8879649865247643
2,0.007,0.006,0.005,0.003,1.891146762053798
2,0.007,0.003,0.005,0.003,1.891146762053798
2,0.007,0.005,0.005,0.003,1.891146762053798
2,0.007,0.002,0.005,0.003,1.891146762053798
2,0.007,0.008,0.005,0.003,1.891146762053798
2,0.007,0.007,0.005,0.003,1.891146762053798
2,0.007,0.001,0.005,0.003,1.891146762053798
2,0.007,0.004,0.005,0.003,1.891146762053798
2,0.002,0.007,0.002,0.003,1.8913648774547103
2,0.002,0.006,0.002,0.003,1.8913648774547103
2,0.002,0.005,0.002,0.003,1.8913648774547103
2,0.002,0.004,0.002,0.003,1.8913648774547103
2,0.002,0.003,0.002,0.003,1.8913648774547103
2,0.002,0.001,0.002,0.003,1.8913648774547103
2,0.002,0.008,0.002,0.003,1.8913648774547103
2,0.002,0.002,0.002,0.003,1.8913648774547103
2,0.003,0.004,0.003,0.001,1.8937865080779752
2,0.003,0.006,0.003,0.001,1.8937865080779752
2,0.003,0.008,0.003,0.001,1.8937865080779752
2,0.003,0.003,0.003,0.001,1.8937865080779752
2,0.003,0.005,0.003,0.001,1.8937865080779752
2,0.003,0.002,0.003,0.001,1.8937865080779752
2,0.003,0.001,0.003,0.001,1.8937865080779752
2,0.003,0.007,0.003,0.001,1.8937865080779752
1,0.002,0.003,0.003,0.001,1.8985191406759818
1,0.002,0.006,0.003,0.001,1.8985191406759818
1,0.002,0.005,0.003,0.001,1.8985191406759818
1,0.002,0.004,0.003,0.001,1.8985191406759818
1,0.002,0.008,0.003,0.001,1.8985191406759818
1,0.002,0.007,0.003,0.001,1.8985191406759818
1,0.002,0.002,0.003,0.001,1.8985191406759818
1,0.002,0.001,0.003,0.001,1.8985191406759818
2,0.003,0.001,0.003,0.002,1.9031359999368649
2,0.003,0.004,0.003,0.002,1.9031359999368649
2,0.003,0.008,0.003,0.002,1.9031359999368649
2,0.003,0.002,0.003,0.002,1.9031359999368649
2,0.003,0.006,0.003,0.002,1.9031359999368649
2,0.003,0.007,0.003,0.002,1.9031359999368649
2,0.003,0.005,0.003,0.002,1.9031359999368649
2,0.003,0.003,0.003,0.002,1.9031359999368649
1,0.004,0.004,0.002,0.004,1.9064806646478967
1,0.004,0.003,0.002,0.004,1.9064806646478967
1,0.004,0.002,0.002,0.004,1.9064806646478967
1,0.004,0.007,0.002,0.004,1.9064806646478967
1,0.004,0.005,0.002,0.004,1.9064806646478967
1,0.004,0.008,0.002,0.004,1.9064806646478967
1,0.004,0.001,0.002,0.004,1.9064806646478967
1,0.004,0.006,0.002,0.004,1.9064806646478967
1,0.002,0.008,0.003,0.003,1.909754900438827
1,0.002,0.005,0.003,0.003,1.909754900438827
